username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TonyAtTheTable;2018-03-27 12:18;2;6;"Police Emerald Society Pipes & Drums Band of Westchester County warms up before kicking off the 63rd Annual Yonkers #StPatricksDayParade on #McLeanAve in #Yonkers . #StPatrick #StPatricksDay #CatholicNYC #YonkersStPatricksDayParade #MeetMeOnMcLean @Yonkers_Parade @NY_Arch pic.twitter.com/OibdM9ui4N";;@Yonkers_Parade @NY_Arch;#StPatricksDayParade #McLeanAve #Yonkers #StPatrick #StPatricksDay #CatholicNYC #YonkersStPatricksDayParade #MeetMeOnMcLean;"978607065970159616";https://twitter.com/TonyAtTheTable/status/978607065970159616
TonyAtTheTable;2018-03-27 12:11;0;1;"Photos from last weekend’s St. Patrick’s Day Mass at StBarnabasHigh Chapel in the #BronxNY . #StPatrick #StPatricksDay #StPatricksDayParade #CatholicNYC #Woodlawn #Wakefield #Yonkers #YonkersStPatricksDayParade #McLeanAve #MeetMeOnMcLean @Yonkers_Parade @NY_Arch pic.twitter.com/nmZ90pHYI7 – bei Saint Barnabus";;@Yonkers_Parade @NY_Arch;#BronxNY #StPatrick #StPatricksDay #StPatricksDayParade #CatholicNYC #Woodlawn #Wakefield #Yonkers #YonkersStPatricksDayParade #McLeanAve #MeetMeOnMcLean;"978605330258104320";https://twitter.com/TonyAtTheTable/status/978605330258104320
DangerKidsBooks;2018-03-27 07:32;0;1;"Back to #Russia and #Ireland Last week 10's of 1000's turned out for the #IrishFilmFestival + #StPatricksDayParade in Moscow 8/10 pic.twitter.com/ImnPz1Cax7";;;#Russia #Ireland #IrishFilmFestival #StPatricksDayParade;"978535229865512960";https://twitter.com/DangerKidsBooks/status/978535229865512960
nhlivingcom;2018-03-26 22:00;0;0;"NH Events #nhevents #newhampshire #nhevents #visitnh #HomeShow #StPatricksDayParade #ManchesterNH #NHLiving #NH #VisitNH http:// ow.ly/hnLh30jaa2K";;;#nhevents #newhampshire #nhevents #visitnh #HomeShow #StPatricksDayParade #ManchesterNH #NHLiving #NH #VisitNH;"978391211223474176";https://twitter.com/nhlivingcom/status/978391211223474176
RobinEdgar;2018-03-26 18:10;1;0;"I think @ProjetMontreal 's #DeputyMayor #SueMontgomery looked #disingenuous (to say the very least. . .) on Bulmer & de Maisonneuve, before the #StPatricksDayParade . http:// emersonavenger.blogspot.ca/2018/03/montre al-deputy-mayor-sue-montgomery.html … I wonder what @Val_Plante will say? #PolMTL #CMMTL #SPVM #PublicMischief #manifencours pic.twitter.com/fQaJkpfIw0";;@ProjetMontreal @Val_Plante;#DeputyMayor #SueMontgomery #disingenuous #StPatricksDayParade #PolMTL #CMMTL #SPVM #PublicMischief #manifencours;"978333463249145856";https://twitter.com/RobinEdgar/status/978333463249145856
ZonziLove;2018-03-26 13:26;0;1;"Full on cold, sore throat. Could it be the open top @dodublintours or #StPatricksDayParade or too much #Irishjigs and #singinganddancing . No you're bloody over 50 now and can't take it. Thanks dad x";;@dodublintours;#StPatricksDayParade #Irishjigs #singinganddancing;"978262036642746368";https://twitter.com/ZonziLove/status/978262036642746368
Global_Montreal;2018-03-26 11:30;0;1;"Missed the #Châteauguay #stpatricksdayparade ? Catch up here: http:// trib.al/rVWDU4B";;;#Ch #stpatricksdayparade;"978232598152413186";https://twitter.com/Global_Montreal/status/978232598152413186
Potentialz;2018-03-26 09:27;0;1;"Happy St Patricks Day to my Irish friends #stpatrick #stpatricksday #stpatricksdayparade #happytime #animation pic.twitter.com/qbSxVQgJXd";;;#stpatrick #stpatricksday #stpatricksdayparade #happytime #animation;"978201685586825216";https://twitter.com/Potentialz/status/978201685586825216
msmegzz;2018-03-25 23:17;0;0;"@WMUR9 these two got #engaged today at the #Manchester #stpatricksdayparade pic.twitter.com/BxZq2yVt0e";;@WMUR9;#engaged #Manchester #stpatricksdayparade;"978048204674686976";https://twitter.com/msmegzz/status/978048204674686976
ny_irish_fest;2018-03-25 20:39;1;2;"The St. Patrick’s Day Parade entry winners were announced today at The Celtic Harp, as well as our Parade #Raffle winners! Were you one of the lucky few? Congratulations to all who entered and won! #stpatricksdayparade #UticaNY #WilcorInternational #congrats #CelticHarp pic.twitter.com/tpnwclJNUP – bei Celtic Harp";;;#Raffle #stpatricksdayparade #UticaNY #WilcorInternational #congrats #CelticHarp;"978008528894951424";https://twitter.com/ny_irish_fest/status/978008528894951424
Nadwins31;2018-03-25 20:13;0;3;"Great day with a great team! #teamchateauguay #proudtoworkatbmo #StPatricksDayParade https:// twitter.com/sgenatos/statu s/977987930902945792 …";;;#teamchateauguay #proudtoworkatbmo #StPatricksDayParade;"978001869795725314";https://twitter.com/Nadwins31/status/978001869795725314
bayridgefams;2018-03-25 19:29;0;1;"Did you go to the St. Patrick's Day Parade today in Bay Ridge?? It was chilly but lots of fun! . . . . . #happystpatricksday #stpatricksday #stpatricksdayparade #parade #bayridge #bayridgebrooklyn ... https://www. facebook.com/BayRidgeFamili es/videos/923709781124042/ …";;;#happystpatricksday #stpatricksday #stpatricksdayparade #parade #bayridge #bayridgebrooklyn;"977990920791474176";https://twitter.com/bayridgefams/status/977990920791474176
WMUR9;2018-03-25 17:17;1;10;"If bagpipes are your thing, Manchester is the place to be today! #stpatricksdayparade #manchesternh #wmur pic.twitter.com/BIgoan8pjr";;;#stpatricksdayparade #manchesternh #wmur;"977957733256318977";https://twitter.com/WMUR9/status/977957733256318977
WMUR9;2018-03-25 16:55;0;3;"These ladies from Bedford are having a BLAST!!! #stpatricksdayparade #manchesternh #wmur pic.twitter.com/XMvs6los1M";;;#stpatricksdayparade #manchesternh #wmur;"977952097638510592";https://twitter.com/WMUR9/status/977952097638510592
DarcRose22;2018-03-25 16:52;0;0;"I love old timey #cars ! #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog https:// ift.tt/2Gbmubj pic.twitter.com/T7givc0o1I";;;#cars #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog;"977951480534700033";https://twitter.com/DarcRose22/status/977951480534700033
WMUR9;2018-03-25 16:45;0;2;"Getting chilly out here but that won’t keep these unicyclers away! #stpatricksdayparade #manchesternh #wmur pic.twitter.com/zknDMABgrN";;;#stpatricksdayparade #manchesternh #wmur;"977949673368498176";https://twitter.com/WMUR9/status/977949673368498176
TonyAtTheTable;2018-03-25 14:02;2;3;"Rockland County Ancient Order of Hibernians Pipe Band ( @aohpipeband1 ) marching down #McLeanAve during #YonkersStPatricksDayParade ( @Yonkers_Parade ). #StPatrick #StPatricksDay #StPatricksDayParade #Bronx #Yonkers #Hibernians #AncietOrderOfHibernians #MeetMeOnMcLean @NY_Arch pic.twitter.com/c6L1Np3Vl8";;@aohpipeband1 @Yonkers_Parade @NY_Arch;#McLeanAve #YonkersStPatricksDayParade #StPatrick #StPatricksDay #StPatricksDayParade #Bronx #Yonkers #Hibernians #AncietOrderOfHibernians #MeetMeOnMcLean;"977908644263153664";https://twitter.com/TonyAtTheTable/status/977908644263153664
DarcRose22;2018-03-25 01:30;0;0;"This dancing looks like fun #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog https:// ift.tt/2G1DWmo pic.twitter.com/5qJZ1XK9sL";;;#stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog;"977719455638806528";https://twitter.com/DarcRose22/status/977719455638806528
DarcRose22;2018-03-24 20:31;0;0;"Love a good #parade ! #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog https:// ift.tt/2GkeyaR pic.twitter.com/qQ03adQPto";;;#parade #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog;"977643969109733376";https://twitter.com/DarcRose22/status/977643969109733376
StPatsParadeNYC;2018-03-24 18:06;1;1;"cardinal_hayes #bronx #yonkers #stpatricksdayparade @Yonkers St. Patrick's Day Parade on McLean… https://www. instagram.com/p/BgtyGOsgw_N/";;@Yonkers;#bronx #yonkers #stpatricksdayparade;"977607498600468481";https://twitter.com/StPatsParadeNYC/status/977607498600468481
StPatsParadeNYC;2018-03-24 17:48;3;6;"#bergencounty #NJ #pipesanddrums #stpatricksdayparade #yonkers @irishkatenj #@Yonkers St.… https://www. instagram.com/p/BgtvkvUgJUQ/";;@irishkatenj @Yonkers;#bergencounty #NJ #pipesanddrums #stpatricksdayparade #yonkers #;"977602983411310592";https://twitter.com/StPatsParadeNYC/status/977602983411310592
coachNicodemo;2018-03-24 17:39;0;0;"Knowing all my fellow @MayorMikeSpano #Lgbtq advisory board members are having a great time marching in today's @CityofYonkers #StPatricksDayParade miss you folks!";;@MayorMikeSpano @CityofYonkers;#Lgbtq #StPatricksDayParade;"977600827530637312";https://twitter.com/coachNicodemo/status/977600827530637312
StPatsParadeNYC;2018-03-24 17:33;0;1;"#yonkersfiredepartment #pipesanddrums #stpatricksdayparade @Yonkers St. Patrick's Day Parade on… https://www. instagram.com/p/Bgtud7FADvW/";;@Yonkers;#yonkersfiredepartment #pipesanddrums #stpatricksdayparade;"977599406240354304";https://twitter.com/StPatsParadeNYC/status/977599406240354304
TonyAtTheTable;2018-03-24 15:11;1;2;"At the Saint Barnabas High School Chapel for the Saint Patrick’s Day Mass & then the @Yonkers_Parade on #McLeanAve . #StPatrick #StPatricksDay #StPatricksDayParade #Bronx #Yonkers #YonkersStPatricksDayParade #MeetMeOnMcLean @NY_Arch @CityofYonkers @HiberniansUSA pic.twitter.com/OdoceMNtod – bei St. Barnabas High School";;@Yonkers_Parade @NY_Arch @CityofYonkers @HiberniansUSA;#McLeanAve #StPatrick #StPatricksDay #StPatricksDayParade #Bronx #Yonkers #YonkersStPatricksDayParade #MeetMeOnMcLean;"977563622976163841";https://twitter.com/TonyAtTheTable/status/977563622976163841
baysidebid;2018-03-24 14:44;1;1;"More specials at our local eateries today #StPatricksDayparade @OSP_Bayside pic.twitter.com/LyzEtWDOEo";;@OSP_Bayside;#StPatricksDayparade;"977556730677735426";https://twitter.com/baysidebid/status/977556730677735426
baysidebid;2018-03-24 14:42;1;4;"It’s official. Bayside’s first St Patrick’s Day Parade is taking place! Are you here? #BaysideNY #BaysideQueens #StPatricksDayParade #ItsInQueens pic.twitter.com/cuPqBZYe8Y";;;#BaysideNY #BaysideQueens #StPatricksDayParade #ItsInQueens;"977556374275153921";https://twitter.com/baysidebid/status/977556374275153921
mikemartynowicz;2018-03-24 13:20;0;0;"Don was a loyal friend during rough times. Love seeing this story. #StPatricksDayParade https:// m.leaderpub.com/2018/03/22/sol dier-with-cassopolis-roots-leads-one-of-the-largest-parades-in-the-world/ …";;;#StPatricksDayParade;"977535715469819904";https://twitter.com/mikemartynowicz/status/977535715469819904
baysidebid;2018-03-24 10:34;1;2;"Today! #Baysidequeens #itsinqueens #qns #bellblvd #StPatricksDayParade pic.twitter.com/vJM8gRcv1F";;;#Baysidequeens #itsinqueens #qns #bellblvd #StPatricksDayParade;"977493885944516608";https://twitter.com/baysidebid/status/977493885944516608
baysidebid;2018-03-24 10:31;0;1;"Local biz are also offering discounts as part of the celebration. Check out the promotion from American Vision at 41-01 Bell Blvd #Baysidequeens #BaysideNY #BellBlvd #StPatricksDayparade pic.twitter.com/c0GKV7yfNj";;;#Baysidequeens #BaysideNY #BellBlvd #StPatricksDayparade;"977493204135239680";https://twitter.com/baysidebid/status/977493204135239680
TheTiffanyy;2018-03-24 03:02;0;4;"Sony A6000, charged GoPro, charged Bluetooth selfie stick, charged Camera lenses, packed Safe to say Sunday’s going to be a picture frenzy day #bringyoursmiles #StPatricksDayParade #chateauguaybound #bmo";;;#bringyoursmiles #StPatricksDayParade #chateauguaybound #bmo;"977379982916890625";https://twitter.com/TheTiffanyy/status/977379982916890625
padraighogan;2018-03-24 01:41;0;0;"Another #stpatricksdayparade shot #Nenagh #Ireland #tipperary pic.twitter.com/4UZ0OJxRNh";;;#stpatricksdayparade #Nenagh #Ireland #tipperary;"977359635576508416";https://twitter.com/padraighogan/status/977359635576508416
DarcRose22;2018-03-23 22:42;0;0;"These costumes make you want to #dance ! #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog https:// ift.tt/2pCki5H pic.twitter.com/TIstKW3jh0";;;#dance #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog;"977314722382057472";https://twitter.com/DarcRose22/status/977314722382057472
Hamptons;2018-03-23 17:30;0;0;"The #HamptonBays #StPatricksDayParade is one of three #EastEnd parades this weekend. Get the scoop: http:// ow.ly/WILI30iFRVX";;;#HamptonBays #StPatricksDayParade #EastEnd;"977236172387872768";https://twitter.com/Hamptons/status/977236172387872768
StJohnsU;2018-03-23 16:30;2;13;"#StJohns knows how to "paddy"! ICYMI: Check out all the fun we had at this year's #StPatricksDayParade . #FBF pic.twitter.com/vDRmI6JN6n";;;#StJohns #StPatricksDayParade #FBF;"977221037896151040";https://twitter.com/StJohnsU/status/977221037896151040
RobinEdgar;2018-03-23 15:25;1;0;"@finnertymike This was going on before the #StPatricksDayParade outside the #Unitarian "Church" of #Montreal in #CDNNDG , and it’s pretty #loathesome ... http:// emersonavenger.blogspot.ca/2018/03/montre al-deputy-mayor-sue-montgomery.html … #PolMTL #ProjetMTL #NDG #SueMontgomery #AbuseOfPower #harassment #vandalism #FreeSpeech #CharterRights pic.twitter.com/XNxD50z4Hn";;@finnertymike;#StPatricksDayParade #Unitarian #Montreal #CDNNDG #loathesome #PolMTL #ProjetMTL #NDG #SueMontgomery #AbuseOfPower #harassment #vandalism #FreeSpeech #CharterRights;"977204723907522560";https://twitter.com/RobinEdgar/status/977204723907522560
RobinEdgar;2018-03-23 14:30;1;0;"Watch my U*UTube videos of @Val_Plante 's #ClergyAbuse enabling #DeputyMayor #SueMontgomery #GettingHerIrishUp outside the #Unitarian "Church" of #Montreal before the #StPatricksDayParade last #UUSunday . http:// emersonavenger.blogspot.ca/2018/03/montre al-deputy-mayor-sue-montgomery.html … #PolMTL #NDG #CMMTL #ProjetMTL #StPatricksDay2018 pic.twitter.com/37oMoyjKGH";;@Val_Plante;#ClergyAbuse #DeputyMayor #SueMontgomery #GettingHerIrishUp #Unitarian #Montreal #StPatricksDayParade #UUSunday #PolMTL #NDG #CMMTL #ProjetMTL #StPatricksDay2018;"977190967261515776";https://twitter.com/RobinEdgar/status/977190967261515776
RobinEdgar;2018-03-23 14:16;1;0;"What @Val_Plante 's #DeputyMayor , #Montreal #Unitarian #ClergyAbuse enabler #SueMontgomery , did before the #StPatricksDayParade spoke SO loudly that I could not hear what Sue was saying to @SPVM cops. ― The Emerson Avenger #quote http:// emersonavenger.blogspot.ca/2018/03/montre al-deputy-mayor-sue-montgomery.html … #PolMTL #CMMTL #SPVM #UUA pic.twitter.com/7rbnuSAqAy";;@Val_Plante @SPVM;#DeputyMayor #Montreal #Unitarian #ClergyAbuse #SueMontgomery #StPatricksDayParade #quote #PolMTL #CMMTL #SPVM #UUA;"977187356418691072";https://twitter.com/RobinEdgar/status/977187356418691072
BayRidgeParade;2018-03-23 11:53;2;5;"#BayRidge THIS SUNDAY! See you all there! #StPatricksDayParade #stpatricksday #brooklyn #friendship #loyalty #love #globalirish #irelandinny pic.twitter.com/uuMqPkEouM";;;#BayRidge #StPatricksDayParade #stpatricksday #brooklyn #friendship #loyalty #love #globalirish #irelandinny;"977151304379355137";https://twitter.com/BayRidgeParade/status/977151304379355137
RobinEdgar;2018-03-23 11:35;1;1;"It seems @Val_Plante 's #DeputyMayor , #Montreal #Unitarian #ClergyAbuse #CoverUp enabler #SueMontgomery , had case of #RoadRage (or at least #SidewalkRage ) last #UUSunday . Maybe she was just #GettingHerIrishUp in preparation for the #StPatricksDayParade . https://www. youtube.com/watch?v=9UUTLE zxO34 …";;@Val_Plante;#DeputyMayor #Montreal #Unitarian #ClergyAbuse #CoverUp #SueMontgomery #RoadRage #SidewalkRage #UUSunday #GettingHerIrishUp #StPatricksDayParade;"977146835725946880";https://twitter.com/RobinEdgar/status/977146835725946880
WSjp_insight;2018-03-23 05:56;2;0;"#Ireland #ROI economy,technology #StPatricksDay2018 , #StPatricksDayParade (w a bit Jp) #InsituteOfTechnology ,regions(counties,chambers,LEOs), #CreativeEconomy http:// ws-jp.co.jp/2018/03/22/ire land-regions/ … food/farming/agribusiness, infrastructure/development, trade,energy,history http:// ws-jp.co.jp/2018/03/19/ire land-st-patricks-day-2018/ … pic.twitter.com/V71E0vsr3N";;;#Ireland #ROI #StPatricksDay2018 #StPatricksDayParade #InsituteOfTechnology #CreativeEconomy;"977061507266633728";https://twitter.com/WSjp_insight/status/977061507266633728
Killarneys;2018-03-23 01:06;1;1;"$2 Bud Light Aluminums, start the weekend off early with us and DJ Byrd!!! @dj_byrd #partyweekend #stpatricksdayparade #spring #budlight #dillydilly #kph #thirstythursday https://www. facebook.com/killarneys/vid eos/1046865012132717/ …";;@dj_byrd;#partyweekend #stpatricksdayparade #spring #budlight #dillydilly #kph #thirstythursday;"976988539807260672";https://twitter.com/Killarneys/status/976988539807260672
Alfonz31;2018-03-23 00:58;0;0;"My fav shot from last Sat. St Patrick’s Day Parade #stpatricksday #stpatricksdayparade #stpatricksday2018 #parade #greenglasses http:// ift.tt/2GfP12s pic.twitter.com/aGKgLA0tUo";;;#stpatricksday #stpatricksdayparade #stpatricksday2018 #parade #greenglasses;"976986539791147009";https://twitter.com/Alfonz31/status/976986539791147009
sunad;2018-03-22 23:00;0;0;"Float award winners at this years St. Patrick's Day parade is the Artz Center, Pinnacle Canyon Academy, Carbon County Royalty, VFW Post 2379, and Fenn Family. http:// ow.ly/rN4I30j6z3F #StPatricksDay #StPatricks #StPatricksDayParade";;;#StPatricksDay #StPatricks #StPatricksDayParade;"976956747188461568";https://twitter.com/sunad/status/976956747188461568
JonLPeacock;2018-03-22 19:16;0;0;"Seeing my beloved #StPatricksDayParade , the oldest and largest in the world, with great people! Happy #StPatricksDay 2018! pic.twitter.com/vCamrUu3eO";;;#StPatricksDayParade #StPatricksDay;"976900529405288448";https://twitter.com/JonLPeacock/status/976900529405288448
MyStCroix;2018-03-22 14:42;0;0;"St Croix St Patrick’s Day Parsed!! #StCroix #StPatricksDayParade #IrieIsland #MyStCroix #BestDayoftheYear https://www. facebook.com/mystcroix/vide os/1903442619686167/ …";;;#StCroix #StPatricksDayParade #IrieIsland #MyStCroix #BestDayoftheYear;"976831542600364032";https://twitter.com/MyStCroix/status/976831542600364032
lisahfitz;2018-03-22 14:14;0;5;"A Irishman was taken from #OldTownAlexandria this morning after a hard battle with cancer. #PatTroy RIP - I am so happy that he finally had HIS parade after all these years. #StPatricksDayParade I am so sad but happy to have known him. He will be long remembered. pic.twitter.com/ZOBU2MrWF8";;;#OldTownAlexandria #PatTroy #StPatricksDayParade;"976824356994240512";https://twitter.com/lisahfitz/status/976824356994240512
DarcRose22;2018-03-22 00:49;0;0;"What is this?? #stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog http:// ift.tt/2GcIrtG pic.twitter.com/rkKcSRpKdK";;;#stpatricksday #stpatricksdayparade #London #inlondon #londongram #instalondon #truelondon #londonlife #londonliving #londoners #england #bigcity #UK #thisisLondon #realLondon #dailyLondon #Londonblogger #Londonblog;"976621911475179522";https://twitter.com/DarcRose22/status/976621911475179522
NickColeman_27;2018-03-22 00:16;0;1;"St. Patrick’s Day Parade. • • • • • #stpatricksdayparade #baltimore #streetportraits #rodinal #analog #filmfeed #35mm #blackandwhitephotography #leicaM5 #leica #leicaphoto #analogefeatures #ilfordphoto #ilfordhp5 #filmphotographic #summicro … http:// ift.tt/2HUkpB5 pic.twitter.com/nu1Wen3fSk";;;#stpatricksdayparade #baltimore #streetportraits #rodinal #analog #filmfeed #35mm #blackandwhitephotography #leicaM5 #leica #leicaphoto #analogefeatures #ilfordphoto #ilfordhp5 #filmphotographic #summicro;"976613606614880261";https://twitter.com/NickColeman_27/status/976613606614880261
murphysbutchers;2018-03-21 23:06;1;2;"Great craic @mickconlan11 doing his job atmosphere electric, every one thinks the #Irish go to #NewYork for #StPatricksDayParade I can assure you it’s to watch future #worldchampion michael . at @HuluTheaterMSG";;@mickconlan11 @HuluTheaterMSG;#Irish #NewYork #StPatricksDayParade #worldchampion;"976595875245027329";https://twitter.com/murphysbutchers/status/976595875245027329
