"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q2Answer","Approve","Reject"
"3FCO4VKOZ6QD86IML2PL77N6S3BE7L","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","33PPO7FECYS7R4JBY0N0HYRIOLGIDC","A3O1I9MATO3ZZN","Approved","Sat Feb 09 09:13:40 PST 2019","Sat Feb 09 09:13:47 PST 2019","Tue Feb 12 09:13:47 PST 2019","Sat Feb 09 10:36:48 PST 2019","","","7","100% (100/100)","100% (100/100)","100% (100/100)","https://twitter.com/JeremyWGR550/status/990980425559478272","y"
"3FCO4VKOZ6QD86IML2PL77N6S3BE7L","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3GM6G9ZBKQA04C5Z55L7EVGL8GSMTJ","A3GNQDFPZALU92","Approved","Sat Feb 09 09:23:12 PST 2019","Sat Feb 09 09:23:31 PST 2019","Tue Feb 12 09:23:31 PST 2019","Sat Feb 09 10:36:48 PST 2019","","","19","100% (15/15)","100% (15/15)","100% (15/15)","https://twitter.com/JeremyWGR550/status/990980425559478272","y"
"3FCO4VKOZ6QD86IML2PL77N6S3BE7L","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3TE3O85733LXHTOERYXSZ715EQ8R2E","A130P4M9JPT4YA","Approved","Sat Feb 09 09:10:34 PST 2019","Sat Feb 09 09:11:43 PST 2019","Tue Feb 12 09:11:43 PST 2019","Sat Feb 09 10:36:48 PST 2019","","","69","100% (89/89)","100% (89/89)","100% (89/89)","https://twitter.com/JeremyWGR550/status/990980425559478272","y"
"3WGCNLZJKHLU5EPK0RXS0FE8P5A1DI","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","373ERPL3YRLR1SIRADHO0UAVE3MTR9","A130P4M9JPT4YA","Submitted","Sat Feb 09 09:12:33 PST 2019","Sat Feb 09 09:12:56 PST 2019","Tue Feb 12 09:12:56 PST 2019","","","","23","100% (89/89)","100% (89/89)","100% (89/89)","https://twitter.com/Sianness/status/991024537650257920","y"
"3WGCNLZJKHLU5EPK0RXS0FE8P5A1DI","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3EF8EXOTT489UKN50PO5SX59C371JM","A1ADWMNRNAHNZ2","Submitted","Sat Feb 09 09:24:12 PST 2019","Sat Feb 09 09:24:29 PST 2019","Tue Feb 12 09:24:29 PST 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Sianness/status/991024537650257920","y"
"3WGCNLZJKHLU5EPK0RXS0FE8P5A1DI","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3RWE2M8QWKN56LT8J4CX7Z3GGVXN00","A3O1I9MATO3ZZN","Submitted","Sat Feb 09 09:05:08 PST 2019","Sat Feb 09 09:05:31 PST 2019","Tue Feb 12 09:05:31 PST 2019","","","","23","100% (100/100)","100% (100/100)","100% (100/100)","https://twitter.com/Sianness/status/991024537650257920","n"
"301KG0KX9EYI6FCI5RGWWJ3B93HH2O","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","33FOTY3KEPYMM6HZQX7J5TSEMJQC1B","A3O1I9MATO3ZZN","Approved","Sat Feb 09 09:06:32 PST 2019","Sat Feb 09 09:06:37 PST 2019","Tue Feb 12 09:06:37 PST 2019","Sat Feb 09 10:11:53 PST 2019","","","5","100% (100/100)","100% (100/100)","100% (100/100)","https://twitter.com/cswildfeuer/status/991059135117582336","y"
"301KG0KX9EYI6FCI5RGWWJ3B93HH2O","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","37UEWGM5HWLQS86I8UXEUOR0MK51RI","A130P4M9JPT4YA","Approved","Sat Feb 09 09:32:49 PST 2019","Sat Feb 09 09:33:02 PST 2019","Tue Feb 12 09:33:02 PST 2019","Sat Feb 09 10:11:53 PST 2019","","","13","100% (89/89)","100% (89/89)","100% (89/89)","https://twitter.com/cswildfeuer/status/991059135117582336","n"
"301KG0KX9EYI6FCI5RGWWJ3B93HH2O","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3YWRV122CVC0J0IKB91YE91S7P88U6","A2LKL8MNCVTPXD","Approved","Sat Feb 09 09:17:21 PST 2019","Sat Feb 09 09:18:33 PST 2019","Tue Feb 12 09:18:33 PST 2019","Sat Feb 09 10:11:54 PST 2019","","","72","100% (53/53)","100% (53/53)","100% (53/53)","https://twitter.com/cswildfeuer/status/991059135117582336","y"
"37VUR2VJ6C2K0MJ60V2HG9WQ45Y1CI","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","38YMOXR4MXCQ7QO1DUJ1CJQYMAQW64","A130P4M9JPT4YA","Approved","Sat Feb 09 09:12:39 PST 2019","Sat Feb 09 09:13:03 PST 2019","Tue Feb 12 09:13:03 PST 2019","Sat Feb 09 10:22:45 PST 2019","","","24","100% (89/89)","100% (89/89)","100% (89/89)","https://twitter.com/BlessShannon/status/991098111652257792","n"
"37VUR2VJ6C2K0MJ60V2HG9WQ45Y1CI","3DN6RH0MI1W76OPT63Y4ZV75BL1JUB","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Sat Feb 09 09:04:04 PST 2019","3","BatchId:3527050;OriginalHitTemplateId:920937340;","180","259200","Mon Feb 11 09:04:04 PST 2019","","","3PM8NZGV81TY68CB28TLK7LWVD5QXL","A3O1I9MATO3ZZN","Approved","Sat Feb 09 09:06:17 PST 2019","Sat Feb 09 09:06:21 PST 2019","Tue Feb 12 09:06:21 PST 2019","Sat Feb 09 10:22:45 PST 2019","","","4","100% (100/100)","100% (100/100)","100% (100/100)","https://twitter.com/BlessShannon/status/991098111652257792","y"
