"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q2Answer","Approve","Reject"
"3BKZLF9901B03HDJZLTIRBZBWBUQYP","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","34S6N1K2ZYV6D95BNIM0D911LTNHLX","A2RHLZO74ZXQV3","Approved","Tue Feb 05 14:20:30 PST 2019","Tue Feb 05 14:20:38 PST 2019","Fri Feb 08 14:20:38 PST 2019","Tue Feb 05 15:40:31 PST 2019","","","8","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/sophhiee_doee/status/975300446456709120","n"
"3BKZLF9901B03HDJZLTIRBZBWBUQYP","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","37W3JXSD69K8AY7Z1WXQ8KDK9W8WY8","A362CV8OOYJA6W","Approved","Tue Feb 05 14:53:07 PST 2019","Tue Feb 05 14:53:12 PST 2019","Fri Feb 08 14:53:12 PST 2019","Tue Feb 05 15:40:31 PST 2019","","","5","100% (25/25)","100% (25/25)","100% (25/25)","https://twitter.com/sophhiee_doee/status/975300446456709120","n"
"3BKZLF9901B03HDJZLTIRBZBWBUQYP","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","3Q8GYXHFESE1UCRA93SSLT8OMBLC5Y","A3O1I9MATO3ZZN","Approved","Tue Feb 05 14:44:11 PST 2019","Tue Feb 05 14:44:21 PST 2019","Fri Feb 08 14:44:21 PST 2019","Tue Feb 05 15:40:31 PST 2019","","","10","100% (112/112)","100% (112/112)","100% (112/112)","https://twitter.com/sophhiee_doee/status/975300446456709120","s"
"3ECKRY5B1S8NR9Z5IZQSWGHRBVHIZ5","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","3DIP6YHAPF4ZESUQ3S5QN1II9DU8EK","A2RHLZO74ZXQV3","Approved","Tue Feb 05 14:09:09 PST 2019","Tue Feb 05 14:09:18 PST 2019","Fri Feb 08 14:09:18 PST 2019","Tue Feb 05 15:40:34 PST 2019","","","9","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/AbigayleJayyy/status/975313110625017856","n"
"3ECKRY5B1S8NR9Z5IZQSWGHRBVHIZ5","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","3EJPLAJKEPSAL92Y60M5OXN9ROK6Z9","A362CV8OOYJA6W","Approved","Tue Feb 05 14:53:20 PST 2019","Tue Feb 05 14:53:25 PST 2019","Fri Feb 08 14:53:25 PST 2019","Tue Feb 05 15:40:35 PST 2019","","","5","100% (25/25)","100% (25/25)","100% (25/25)","https://twitter.com/AbigayleJayyy/status/975313110625017856","n"
"3ECKRY5B1S8NR9Z5IZQSWGHRBVHIZ5","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","3K3R2QNK8EFGHTAMYKQ9RFZWF7B9UW","A3O1I9MATO3ZZN","Approved","Tue Feb 05 14:40:16 PST 2019","Tue Feb 05 14:40:21 PST 2019","Fri Feb 08 14:40:21 PST 2019","Tue Feb 05 15:40:35 PST 2019","","","5","100% (112/112)","100% (112/112)","100% (112/112)","https://twitter.com/AbigayleJayyy/status/975313110625017856","s"
"3VMV5CHJZARD96KBMJ17PG3UBM3TG8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","34S9DKFK761IN4YL9V63C10TGKYYND","ADAGUJNWMEPT6","Approved","Tue Feb 05 14:11:49 PST 2019","Tue Feb 05 14:11:55 PST 2019","Fri Feb 08 14:11:55 PST 2019","Tue Feb 05 15:41:07 PST 2019","","","6","100% (3/3)","100% (3/3)","100% (3/3)","https://twitter.com/Black_Rose212/status/975348424768937984","n"
"3VMV5CHJZARD96KBMJ17PG3UBM3TG8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","378XPAWRUFPPDLPRW9FV47M5RU2IA8","A35ARURSRU6UAZ","Approved","Tue Feb 05 14:15:44 PST 2019","Tue Feb 05 14:15:53 PST 2019","Fri Feb 08 14:15:53 PST 2019","Tue Feb 05 15:41:07 PST 2019","","","9","100% (31/31)","100% (31/31)","100% (31/31)","https://twitter.com/Black_Rose212/status/975348424768937984","n"
"3VMV5CHJZARD96KBMJ17PG3UBM3TG8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","38JBBYETQRMYVR7ORPFD6P2D7RXE4I","A2RHLZO74ZXQV3","Approved","Tue Feb 05 14:04:36 PST 2019","Tue Feb 05 14:04:43 PST 2019","Fri Feb 08 14:04:43 PST 2019","Tue Feb 05 15:41:07 PST 2019","","","7","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/Black_Rose212/status/975348424768937984","n"
"3L2OEKSTWBMUXDDNDRCI5KEB258Y8M","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 14:00:10 PST 2019","3","BatchId:3523119;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 14:00:10 PST 2019","","","3AZHRG4CU7WEM59QJ4BFBV83ZQS301","A2RHLZO74ZXQV3","Approved","Tue Feb 05 14:08:50 PST 2019","Tue Feb 05 14:08:57 PST 2019","Fri Feb 08 14:08:57 PST 2019","Tue Feb 05 15:40:49 PST 2019","","","7","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/ColinSyrup/status/975364073213882368","n"
