"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q2Answer","Approve","Reject"
"3PEG1BH7AG47B0QW5CRR5YVM8IABKH","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","31QNSG6A5U6316JZ98NAZBVMLJ287B","A1G94QON7A9K0N","Submitted","Sun Feb 10 08:34:46 PST 2019","Sun Feb 10 08:35:05 PST 2019","Wed Feb 13 08:35:05 PST 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/ElMeester/status/1001987103687938048","y"
"3PEG1BH7AG47B0QW5CRR5YVM8IABKH","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3LWJHTCVCFZMM3Y1DL2M9UT3DD8QF9","A17AF9I56P3RVV","Submitted","Sun Feb 10 08:41:57 PST 2019","Sun Feb 10 08:42:08 PST 2019","Wed Feb 13 08:42:08 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/ElMeester/status/1001987103687938048","y"
"3PEG1BH7AG47B0QW5CRR5YVM8IABKH","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3R3YRB5GRIGJI5OAJE0Z5UF1JI1UA5","A23WTODPHXZ68Y","Submitted","Sun Feb 10 08:44:21 PST 2019","Sun Feb 10 08:44:32 PST 2019","Wed Feb 13 08:44:32 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/ElMeester/status/1001987103687938048","y"
"38B7Q9C28IIHOSQA5OJU49VEJNN960","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","31LM9EDVOO5HO875GJ1QKYQQ192NJM","A109CH3492UU42","Submitted","Sun Feb 10 08:41:27 PST 2019","Sun Feb 10 08:41:31 PST 2019","Wed Feb 13 08:41:31 PST 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/OraliaGarcia_/status/1002003765690535936","n"
"38B7Q9C28IIHOSQA5OJU49VEJNN960","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","33M4IA01QJE3YQ4MQUX8KR3FD42XR4","A3ASF4ZVP6BUGO","Submitted","Sun Feb 10 08:17:38 PST 2019","Sun Feb 10 08:17:42 PST 2019","Wed Feb 13 08:17:42 PST 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/OraliaGarcia_/status/1002003765690535936","y"
"38B7Q9C28IIHOSQA5OJU49VEJNN960","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3IO1LGZLKCAKX65UQYIITXVQQ8H689","A1G94QON7A9K0N","Submitted","Sun Feb 10 08:25:40 PST 2019","Sun Feb 10 08:26:06 PST 2019","Wed Feb 13 08:26:06 PST 2019","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/OraliaGarcia_/status/1002003765690535936","y"
"3G3AJKPCXN5IA6U4UCIV6S4RW51Y4S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","382M9COHEKSM8I5MZJ2L1D5S4XXUEY","A17AF9I56P3RVV","Submitted","Sun Feb 10 08:32:47 PST 2019","Sun Feb 10 08:32:59 PST 2019","Wed Feb 13 08:32:59 PST 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Rgcoppens/status/1002019794458062848","n"
"3G3AJKPCXN5IA6U4UCIV6S4RW51Y4S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3IAS3U3I0ITFH3K068QPUM4FI93B2Z","A109CH3492UU42","Submitted","Sun Feb 10 08:46:52 PST 2019","Sun Feb 10 08:46:56 PST 2019","Wed Feb 13 08:46:56 PST 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Rgcoppens/status/1002019794458062848","n"
"3G3AJKPCXN5IA6U4UCIV6S4RW51Y4S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3TEM0PF1Q8A10QF65HDH6OZ0OWS0D8","A1G94QON7A9K0N","Submitted","Sun Feb 10 08:24:22 PST 2019","Sun Feb 10 08:24:50 PST 2019","Wed Feb 13 08:24:50 PST 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Rgcoppens/status/1002019794458062848","y"
"3538U0YQ1H7RSJU5P8LO7255CUGF3S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3GLB5JMZF08YBUQRJJ2KRGMGVDIDGP","A1G94QON7A9K0N","Submitted","Sun Feb 10 08:35:19 PST 2019","Sun Feb 10 08:35:43 PST 2019","Wed Feb 13 08:35:43 PST 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/amanda82090/status/1002041397267042304","y"
"3538U0YQ1H7RSJU5P8LO7255CUGF3S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3SEPORI8WQC044IKP1Z7MMUGL0FZAY","A23WTODPHXZ68Y","Submitted","Sun Feb 10 08:38:20 PST 2019","Sun Feb 10 08:38:41 PST 2019","Wed Feb 13 08:38:41 PST 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/amanda82090/status/1002041397267042304","y"
"3538U0YQ1H7RSJU5P8LO7255CUGF3S","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3Y5140Z9D0TLWIZCEGTICMGLO9FIP2","A109CH3492UU42","Submitted","Sun Feb 10 08:47:09 PST 2019","Sun Feb 10 08:47:12 PST 2019","Wed Feb 13 08:47:12 PST 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/amanda82090/status/1002041397267042304","y"
"3RBI0I35XGGXSAB0UYDCWNCLI55Y37","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","32EYX73OY3MBHMARLPML0K4BJMPURD","A109CH3492UU42","Submitted","Sun Feb 10 08:44:59 PST 2019","Sun Feb 10 08:45:06 PST 2019","Wed Feb 13 08:45:06 PST 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/michaelsimonds/status/1002076980601221120","y"
"3RBI0I35XGGXSAB0UYDCWNCLI55Y37","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3G5W44VEUAV6P0W1B0O7VTH6FMIKGC","A35ARURSRU6UAZ","Submitted","Sun Feb 10 08:52:15 PST 2019","Sun Feb 10 08:52:32 PST 2019","Wed Feb 13 08:52:32 PST 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/michaelsimonds/status/1002076980601221120","y"
"3RBI0I35XGGXSAB0UYDCWNCLI55Y37","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3MHW492WW3QKXLMZL709A7CKR6YMV5","A1G94QON7A9K0N","Submitted","Sun Feb 10 08:33:50 PST 2019","Sun Feb 10 08:34:14 PST 2019","Wed Feb 13 08:34:14 PST 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/michaelsimonds/status/1002076980601221120","y"
"3RDTX9JRT0E0SS4FOYOMANVAEY797Z","3Z53LF8QZGLZVAZ7CT25KL1RIJTCFH","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","alcohol","$0.01","Sun Feb 10 08:15:10 PST 2019","3","BatchId:3527559;OriginalHitTemplateId:928390828;","120","259200","Sun Feb 17 08:15:10 PST 2019","","","3E7TUJ2EGFZJWK3J5DWAZZ0TR0PD90","A109CH3492UU42","Submitted","Sun Feb 10 08:46:32 PST 2019","Sun Feb 10 08:46:37 PST 2019","Wed Feb 13 08:46:37 PST 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/fcttbstatslab/status/1002153300882419712","n"
