"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q2Answer","Approve","Reject"
"3Y3N5A7N4IL9I2FR7SM1A2F6MA7YMK","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3P59JYT76OWQHWAYD6LKCW5GQN42TG","A3O1I9MATO3ZZN","Submitted","Tue Feb 05 15:42:31 PST 2019","Tue Feb 05 15:42:38 PST 2019","Fri Feb 08 15:42:38 PST 2019","","","","7","100% (112/112)","100% (112/112)","100% (112/112)","https://twitter.com/RatTomato/status/978148618237632512","y"
"3Y3N5A7N4IL9I2FR7SM1A2F6MA7YMK","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3SBEHTYCWQFQ93NUCFTB7T4CUM6IYL","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:29:20 PST 2019","Tue Feb 05 16:29:30 PST 2019","Fri Feb 08 16:29:30 PST 2019","","","","10","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/RatTomato/status/978148618237632512","n"
"3UYRNV2KIVB0LE996P37O4G4YLF8NH","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3PS7W85Z82E1HGVXYF0ZMJDUWTT9TU","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:11:55 PST 2019","Tue Feb 05 16:12:05 PST 2019","Fri Feb 08 16:12:05 PST 2019","","","","10","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/jawiiigaming/status/979741314672623616","y"
"374UMBUHN710SU46KX5OZPIFDULTC8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3EJPLAJKEPSAL92Y60M5OXN9RPE6Z5","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:24:55 PST 2019","Tue Feb 05 16:25:01 PST 2019","Fri Feb 08 16:25:01 PST 2019","","","","6","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/Meta_thinker/status/979751422567813120","y"
"374UMBUHN710SU46KX5OZPIFDULTC8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3PJ71Z61R7E08WJOWWGPGDUZ4BE91Z","AHEJHFN0VV6E3","Submitted","Tue Feb 05 16:54:17 PST 2019","Tue Feb 05 16:54:25 PST 2019","Fri Feb 08 16:54:25 PST 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Meta_thinker/status/979751422567813120","y"
"38DCH97KHJEA8SIKDLSFHOKNJ7VQJ5","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","33L7PJKHCJA13BCNTNULMNIJCOMT82","A1VS2PFZRWWPO3","Submitted","Tue Feb 05 16:52:59 PST 2019","Tue Feb 05 16:53:04 PST 2019","Fri Feb 08 16:53:04 PST 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/gloomytanturm/status/979751710687219712","y"
"38DCH97KHJEA8SIKDLSFHOKNJ7VQJ5","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3HMIGG0U4OIXKXBH3THKU4AYRQ1Y8T","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:35:03 PST 2019","Tue Feb 05 16:35:09 PST 2019","Fri Feb 08 16:35:09 PST 2019","","","","6","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/gloomytanturm/status/979751710687219712","n"
"3WPCIUYH1CKAXMAKKT0ZJV0XYUXTD8","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","3Q8GYXHFESE1UCRA93SSLT8OMCK5CS","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:39:56 PST 2019","Tue Feb 05 16:40:04 PST 2019","Fri Feb 08 16:40:04 PST 2019","","","","8","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/dmdd090/status/979754730942533632","n"
"3Q2T3FD0OPK82ZI3I7TBK8JTD9D3MK","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","37Z929RLGCKJMVRW7L0Q3EIKOHGTSN","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:09:37 PST 2019","Tue Feb 05 16:09:44 PST 2019","Fri Feb 08 16:09:44 PST 2019","","","","7","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/im_srishabh21/status/979764225143750656","n"
"307L9TDWJ04EKH33U88BXN8TIZN3NK","3SUQABPVM618WXXJUL0G1V4CN8YUW9","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","drunk, alcohol","$0.01","Tue Feb 05 15:35:10 PST 2019","3","BatchId:3523241;OriginalHitTemplateId:928390828;","60","259200","Tue Feb 12 15:35:10 PST 2019","","","39LOEL67OVHW4UETE8OU4AELIO038K","A2RHLZO74ZXQV3","Submitted","Tue Feb 05 16:15:55 PST 2019","Tue Feb 05 16:16:13 PST 2019","Fri Feb 08 16:16:13 PST 2019","","","","18","100% (148/148)","100% (148/148)","100% (148/148)","https://twitter.com/Mitz_Piggy/status/979823169782640640","n"
