"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q2Answer","Approve","Reject"
"3Y7LTZE0YV0UKXQ2IA574D48UZ3UZF","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3NL0RFNU0I131OVVT6GHTEEOK7B4KR","A2ZBYVQLDUZOV7","Submitted","Tue Feb 19 09:35:41 PST 2019","Tue Feb 19 09:35:48 PST 2019","Fri Feb 22 09:35:48 PST 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Susan_Larson_TN/status/973415211079290880","y"
"3Y7LTZE0YV0UKXQ2IA574D48UZ3UZF","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3TY7ZAOG5IYM20DUA5TFHBOB3VTK0P","AY45B0YHI4TUP","Submitted","Tue Feb 19 09:26:39 PST 2019","Tue Feb 19 09:27:03 PST 2019","Fri Feb 22 09:27:03 PST 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Susan_Larson_TN/status/973415211079290880","y"
"3Y7LTZE0YV0UKXQ2IA574D48UZ3UZF","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3Z4XG4ZF4B5A4PH44SLJ0K2VI2LX8F","A3O1I9MATO3ZZN","Submitted","Tue Feb 19 09:35:24 PST 2019","Tue Feb 19 09:35:27 PST 2019","Fri Feb 22 09:35:27 PST 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/Susan_Larson_TN/status/973415211079290880","y"
"351S7I5UGBARPS1P3NQZ2OOO35XNJV","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","30BXRYBRP7BO80D7XRJ3BEHNCJ3HWJ","A130P4M9JPT4YA","Submitted","Tue Feb 19 09:21:35 PST 2019","Tue Feb 19 09:21:46 PST 2019","Fri Feb 22 09:21:46 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/karma_ronin/status/973449217913081856","n"
"351S7I5UGBARPS1P3NQZ2OOO35XNJV","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3B1NLC6UG2AKOVLV1ZNQYKXQ4MPGPQ","A3O1I9MATO3ZZN","Submitted","Tue Feb 19 09:33:55 PST 2019","Tue Feb 19 09:34:02 PST 2019","Fri Feb 22 09:34:02 PST 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/karma_ronin/status/973449217913081856","y"
"351S7I5UGBARPS1P3NQZ2OOO35XNJV","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3OB0CAO74K3SX587CS1RWB23NR4YH0","AY45B0YHI4TUP","Submitted","Tue Feb 19 09:29:47 PST 2019","Tue Feb 19 09:30:10 PST 2019","Fri Feb 22 09:30:10 PST 2019","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/karma_ronin/status/973449217913081856","y"
"3J6BHNX0UB6M0C77L8QB33O1IUXNKU","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3634BBTX0R8MT92WDKRO72W2HTUFIE","A3O1I9MATO3ZZN","Submitted","Tue Feb 19 09:32:43 PST 2019","Tue Feb 19 09:32:48 PST 2019","Fri Feb 22 09:32:48 PST 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/gpobre2/status/973540846330052608","n"
"3J6BHNX0UB6M0C77L8QB33O1IUXNKU","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3KV0LJBBH5Z5SIXWPUPAGKH21QOMRV","A2ZBYVQLDUZOV7","Submitted","Tue Feb 19 09:26:54 PST 2019","Tue Feb 19 09:27:02 PST 2019","Fri Feb 22 09:27:02 PST 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/gpobre2/status/973540846330052608","y"
"3J6BHNX0UB6M0C77L8QB33O1IUXNKU","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","3U5NZHP4LUGYORG6L558JK9RJM3PHZ","A24FJON79XRNJ4","Submitted","Tue Feb 19 09:37:26 PST 2019","Tue Feb 19 09:37:33 PST 2019","Fri Feb 22 09:37:33 PST 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/gpobre2/status/973540846330052608","y"
"3GMLHYZ0LGBUF7GXMO3OQ6V6O5ZUYO","3DN6RH0MI1YOAATHUH721Z9AAXEUJL","Judge if the tweet is related to alcohol consumption","Judge if the tweet is related to alcohol consumption","tweets,alcohol","$0.01","Tue Feb 19 09:15:34 PST 2019","3","BatchId:3537406;OriginalHitTemplateId:928390828;","180","259200","Tue Feb 26 09:15:34 PST 2019","","","36PW28KO42AFHDJ26LF58MNJSKBEAS","A3O1I9MATO3ZZN","Submitted","Tue Feb 19 09:35:12 PST 2019","Tue Feb 19 09:35:16 PST 2019","Fri Feb 22 09:35:16 PST 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/GorillaFan4Life/status/973954160084254720","n"
