username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Adriibaabby;2017-03-30 21:32;0;1;"Good times # SaintPatricksDay pic.twitter.com/yQyoNPDwsC";;;#;"847562258058170368";https://twitter.com/Adriibaabby/status/847562258058170368
OptioneerJM;2017-03-30 18:50;0;0;"Socialfave: RT Socialfave: It's a pity it's not every day the # saintpatricksday, # Patrick's a top # hashtag to use!… https://twitter.com/i/web/status/847483653915463680 …";;;# # #;"847521504237666304";https://twitter.com/OptioneerJM/status/847521504237666304
OptioneerJM;2017-03-30 16:25;0;0;"Socialfave: It's a pity it's not every day the # saintpatricksday, # Patrick's a top # hashtag to use! V/http://ift.t… https://twitter.com/i/web/status/847483653915463680 …";;;# # #;"847484896104861696";https://twitter.com/OptioneerJM/status/847484896104861696
donholley0;2017-03-30 05:21;0;1;"You left out # Jordan... # dabulls... # deepdishpizzapie... # secondcity... # SaintPatricksDay and # pyrocow";;;# # # # # #;"847317913690185734";https://twitter.com/donholley0/status/847317913690185734
ShellyRaihala;2017-03-30 03:09;0;0;"He looks pretty Caucasion! ~ But so did # GeorgeMichael. ~ S. was apparently born on # SaintPatricksDay, even, & was # Irish! pic.twitter.com/J1QkrAeT6h";;;# # #;"847284714712907778";https://twitter.com/ShellyRaihala/status/847284714712907778
DamesnGamesLA;2017-03-29 22:38;0;0;"# saintpatricksday # friday # night # bartenders @_sweet_stuff__ & @leannaprescott Come Party at... http://fb.me/KBFVT8L2";;@_sweet_stuff__ @leannaprescott;# # # #;"847216460074172417";https://twitter.com/DamesnGamesLA/status/847216460074172417
PatriciaCheeve2;2017-03-29 18:36;1;2;"# Tbt # SaintPatricksDay # Enjoying an # evening out with @ NosotrosTequila # mixed drinks @ RyanHaake # CarlosMSoto and # HNickFoss4 # ryanhaakepic.twitter.com/H5njdjgsuH";;@ @;# # # # # # # #;"847155615692734465";https://twitter.com/PatriciaCheeve2/status/847155615692734465
Darth_Azrael;2017-03-29 07:24;0;0;"Brevard Police & Fire Pipes & Drums https://www.supload.com/S1qEzmZghx # SaintPatricksDay # parade";;;# #;"846986361064374272";https://twitter.com/Darth_Azrael/status/846986361064374272
CrapPhotoShop;2017-03-28 23:36;0;0;"The End Of The Rainbow! # saintpatricksday # rainbow # photoshoppic.twitter.com/mQD0vnvxit";;;# # #;"846868688368209920";https://twitter.com/CrapPhotoShop/status/846868688368209920
xyber9;2017-03-28 21:28;0;0;"Saint Patricks Day com a mais bela camponesa do evento # ventuno # terracelta # saintpatricksday @… https://www.instagram.com/p/BSMmhdthx2a/";;@;# # #;"846836516647186432";https://twitter.com/xyber9/status/846836516647186432
Darth_Azrael;2017-03-28 18:23;0;0;"St. Patrick's Day Parade - Our Lady of Lourdes Parish & Catholic School https://www.supload.com/SyWVM7-g3g # OLL # SaintPatricksDay # parade";;;# # #;"846789825810350080";https://twitter.com/Darth_Azrael/status/846789825810350080
