username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CarruthersBrian;2017-12-30 04:04;0;0;"And they are going to lose....... # imdrunk # trojanstrong";;;# #;"946955236324683776";https://twitter.com/CarruthersBrian/status/946955236324683776
emseiltz;2017-12-29 03:54;0;4;"Sry downstairs neighbors.. I dropped my couch twice as I was building it, but the last clonk was my cat swatting at a nutcracker # imdrunk # thecatistoo";;;# #;"946590161088974854";https://twitter.com/emseiltz/status/946590161088974854
mayraisabelxxii;2017-12-28 08:09;0;0;"Thank baby Jesus for spell check! # ImDrunk";;;#;"946292095286956033";https://twitter.com/mayraisabelxxii/status/946292095286956033
_mojica1;2017-12-28 04:33;0;0;"# ImDrunk # SendMeGifts #ItMyBirthday#Liveme Queennn.b http://www.liveme.com/media/liveshort/dist/?videoid=15144354307555486157&area=A_US&countryCode=US&topDown=1&kid=2&shareto=twitter&s=933831968146202624 …pic.twitter.com/fuzMaWDOsj";;;# # #ItMyBirthday #Liveme;"946237550812950529";https://twitter.com/_mojica1/status/946237550812950529
_mackiee;2017-12-28 00:49;1;1;"kylie jenner is so extra she’s the type of bitch to not let any body know she’s pregnant until she have that baby. like why boo. you really ain’t special. # drunkthoughts # fuckyour$360brushkitbitch # imdrunk";;;# # #;"946181176141729792";https://twitter.com/_mackiee/status/946181176141729792
CiaranKiwi;2017-12-27 00:59;0;0;"Don't hate # oursnow # hesagoodlad # imdrunk";;;# # #;"945821474794950662";https://twitter.com/CiaranKiwi/status/945821474794950662
amalia525;2017-12-26 00:43;0;5;"Dutch Treats is better than Wawa. There, I said it. # sorrynotsorry # imisscollege # imdrunk # merrychristmas";;;# # # #;"945454972224884737";https://twitter.com/amalia525/status/945454972224884737
DrakeAschliman;2017-12-25 23:18;0;2;"I forget putting hashtags in my tweets , which means I am literally the only person who reads them. # funny # imdrunk # forget # iwantfollowers # oops";;;# # # # #;"945433499183599626";https://twitter.com/DrakeAschliman/status/945433499183599626
harleenquinn133;2017-12-25 21:26;0;5;"Christmas selfie # imdrunk pic.twitter.com/zo6B63H3wD";;;#;"945405394670714881";https://twitter.com/harleenquinn133/status/945405394670714881
sarahobrienox;2017-12-25 18:27;0;2;"Christmas Day is just an excuse for Irish people to get eliminated drunk and have a good time # imdrunk";;;#;"945360423557222401";https://twitter.com/sarahobrienox/status/945360423557222401
impossible_cut;2017-12-25 11:53;0;2;"Didn’t know @ JohnBoyega was holding a candy cane while fighting a stormtrooper... # imdrunk";;@;#;"945261302204600320";https://twitter.com/impossible_cut/status/945261302204600320
SkeeterMathews;2017-12-25 06:01;0;0;"Wait, and the nigga actually shot his eye out too?!? # ImDrunk";;;#;"945172716176494592";https://twitter.com/SkeeterMathews/status/945172716176494592
christy38118;2017-12-25 05:36;0;2;"When you drink grand marnier with your father in law... # imdrunk # theend";;;# #;"945166233737023493";https://twitter.com/christy38118/status/945166233737023493
escobob1;2017-12-25 05:34;0;0;"We love you and this too shall pass # Imdrunk";;;#;"945165783042265088";https://twitter.com/escobob1/status/945165783042265088
toniamagnotta;2017-12-25 03:29;0;33;"Nonno ur gonna have to stop pouring me shots right about now # imdrunk";;;#;"945134458478452736";https://twitter.com/toniamagnotta/status/945134458478452736
dunibear;2017-12-25 00:13;0;2;"Ha ha... I was being kinda specific about one in particular... # imdrunk";;;#;"945084963812241408";https://twitter.com/dunibear/status/945084963812241408
BurdWithACanon;2017-12-25 00:00;0;1;"Not one typo in your tweet so the # imdrunk hashtag is a trifle out of order. Merry Christmas Debbie.... and have another!";;;#;"945081658528686082";https://twitter.com/BurdWithACanon/status/945081658528686082
TheBukShow;2017-12-24 21:00;0;0;"Atlanta in a three team tease. Baaaaack dooooor cover!!!! I love gambling!!! # ImDrunk";;;#;"945036481357156353";https://twitter.com/TheBukShow/status/945036481357156353
AndrewTrackLife;2017-12-24 12:26;0;0;"The drunk version of me lives and even weirder life than I do already.... # imdrunk https://twitter.com/bethmickyl/status/944681344767946752 …";;;#;"944907144104734720";https://twitter.com/AndrewTrackLife/status/944907144104734720
JorgeTheOtter;2017-12-24 09:04;0;1;"God bless my mother for picking my drunk ass up and @lindsaytryon & @ Adanguzman12 honestly, love them both. # imdrunk # CrystalLake";;@lindsaytryon @;# #;"944856207155712000";https://twitter.com/JorgeTheOtter/status/944856207155712000
LrendaBopez;2017-12-24 04:04;0;0;"My friends still hang out with my rapist. # aretheyreallymyfriends # imdrunk # soberthoughts # metoo";;;# # # #;"944780681304928256";https://twitter.com/LrendaBopez/status/944780681304928256
KiddKobalt;2017-12-23 21:30;1;4;"Bob you're kinda sexy all dirty and shirtless... # imdrunk # dontTellAnyone";;;# #;"944681556513312768";https://twitter.com/KiddKobalt/status/944681556513312768
_MakeArtNotWar;2017-12-23 08:09;0;0;"Question: Should comedians be judged differently when venturing into ideological intense territory or should context allow them to explore the darker side of human events # didthismakesense # imdrunk";;;# #;"944480097180049408";https://twitter.com/_MakeArtNotWar/status/944480097180049408
Mallory_Finley;2017-12-23 07:56;1;3;"You ain't gotta love me, but you gonna respect my flex # swag # lyrics # imdrunk # cutthatcheck # thisisagoodsong # lookitup";;;# # # # # #;"944476796770189312";https://twitter.com/Mallory_Finley/status/944476796770189312
itsedb;2017-12-23 06:18;0;3;"happy louis eve!!!!!!!!!!!!!! # imdrunk";;;#;"944452111563096064";https://twitter.com/itsedb/status/944452111563096064
KSchwegel;2017-12-23 02:22;0;0;"I hate seeing happy couples.... # singleandsad # imdrunk";;;# #;"944392670826377216";https://twitter.com/KSchwegel/status/944392670826377216
Jaecipx3;2017-12-23 00:39;0;2;"When I die I want to be buried looking like a princess. Crown, hot pink glitter casket and a grand dress on.. ty # imdrunk";;;#;"944366892839571456";https://twitter.com/Jaecipx3/status/944366892839571456
Angela_Harren;2017-12-22 05:12;0;2;"Ummmm Wendy’s French fries and a frosty # imdrunk";;;#;"944073254624550912";https://twitter.com/Angela_Harren/status/944073254624550912
Swiftytwoshoes1;2017-12-22 01:50;0;0;"Been ranking up in # CoDww2 watch now on swiftytwoshoesps4/YouTube # drinkinggaming # dropasub # LiveLongAndProsper # imdrunk";;;# # # # #;"944022229548982273";https://twitter.com/Swiftytwoshoes1/status/944022229548982273
KingMimi1369;2017-12-21 21:38;0;3;"# Shoutout to drunk me while I wait for lil baby to come back from the bathroom. # nofucks # ohwell # imdrunk pic.twitter.com/2FT7wvL8jH";;;# # # #;"943958894136528896";https://twitter.com/KingMimi1369/status/943958894136528896
BestFrankMiller;2017-12-21 08:19;1;3;"I think it’s really funny that baseball players wear belts with their uniforms. # ImDrunk # AMA";;;# #;"943757840430202880";https://twitter.com/BestFrankMiller/status/943757840430202880
ArturoHatesYou;2017-12-21 06:14;0;0;"LITmas work party # imdrunk # lit # christmasparty # WhyAreYouSoHotNatasha # squirtsquirt https://www.instagram.com/p/Bc9C3QznYNQ/";;;# # # # #;"943726239625379840";https://twitter.com/ArturoHatesYou/status/943726239625379840
SEmbryy;2017-12-21 00:42;0;0;"@ itsbl0ndie it’s my 21st birthday! Can we please hang out next time we are in Atlanta. Please please please # loveyou # imdrunk # letsgetdrunk";;@;# # #;"943642822439243776";https://twitter.com/SEmbryy/status/943642822439243776
TheDre_Head;2017-12-20 23:34;0;0;"The holidays turn me more alcholicker. # stoner # HappyHolidays # imdrunk";;;# # #;"943625772513841152";https://twitter.com/TheDre_Head/status/943625772513841152
dom_neik;2017-12-19 07:46;0;0;"tonight was lit. # imdrunk";;;#;"943024614900453378";https://twitter.com/dom_neik/status/943024614900453378
sierrach711;2017-12-19 03:26;0;0;"I keep trying to blink to Sober myself up but # imdrunk";;;#;"942959384866455552";https://twitter.com/sierrach711/status/942959384866455552
tay2fill1;2017-12-19 02:41;0;0;"Let’s get lit on a Monday #imdrunk#Liveme OriginalJHodge http://www.liveme.com/media/liveshort/dist/?videoid=15136497473743694174&area=A_US&countryCode=US&topDown=1&kid=2&shareto=twitter&s=749346106781335552 …pic.twitter.com/7FIkBoYNzN";;;#imdrunk #Liveme;"942948024669569024";https://twitter.com/tay2fill1/status/942948024669569024
bigsquints245;2017-12-17 22:12;0;0;"Round 2 # stilldrinking # imdrunk # sugerfactory # birthdaydrinks # drinkup @Sugar Factory -… https://www.instagram.com/p/Bc0dY5OB11N/";;@Sugar;# # # # #;"942517976204443648";https://twitter.com/bigsquints245/status/942517976204443648
bigsquints245;2017-12-17 09:53;0;0;"# birthdaydrinks with # mylove # happybirthday mz_ladybugg973 @ SugarFactory # wedrinking # imdrunk… https://www.instagram.com/p/BczIy7HBx0C/";;@;# # # # #;"942331958834720768";https://twitter.com/bigsquints245/status/942331958834720768
N_Cheramie;2017-12-17 07:15;0;1;"some where* # lasttweet # imdrunk";;;# #;"942292125474897921";https://twitter.com/N_Cheramie/status/942292125474897921
me_Crys;2017-12-17 06:50;0;0;"Whiskey and bad decisions it is!!! # halp # ihavesdd # didijustpoledance # yesidid # whyamiansweringmyself # imdrunk";;;# # # # # #;"942285785549635584";https://twitter.com/me_Crys/status/942285785549635584
RazzyRasmussen;2017-12-17 06:26;0;0;"How is @ VinceMcMahon trending on football?! And .... how is @ KingJames trending on @ NFL?! # ImDrunk pic.twitter.com/icG91zVH5n";;@ @ @;#;"942279915101085696";https://twitter.com/RazzyRasmussen/status/942279915101085696
SeanyHockey18;2017-12-17 01:00;0;1;"It would be way more interesting if everyone only went on twitter drunk # imdrunk # letsgo";;;# #;"942197902176325632";https://twitter.com/SeanyHockey18/status/942197902176325632
