username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Su_2801;2017-03-21 23:54;0;0;"St. Patrick's parade 2017 in # Dublin ... # LatePost # StPatricksDay # SanPatricio # SaintPatrick # Ireland # Irlanda # Roomies # Felices pic.twitter.com/8iFP0K5SAL";;;# # # # # # # # #;"844336516482699264";https://twitter.com/Su_2801/status/844336516482699264
MissOliverP6_7;2017-03-21 21:53;0;5;"P6 selected key information from different sources to use on an informative poster! # re # literacyacrosslearning # saintpatrick pic.twitter.com/mtljOeLt4B";;;# # #;"844306055899336704";https://twitter.com/MissOliverP6_7/status/844306055899336704
_Trivii;2017-03-21 17:47;0;1;"Love in Saint Patricks day ! With @ _sofiaabello # amor # saintpatrick # weekend # beer… https://www.instagram.com/p/BR6LrK3gayo/";;@;# # # #;"844244197582520322";https://twitter.com/_Trivii/status/844244197582520322
thauscEnglish;2017-03-21 16:32;3;6;"4th ESO # saintpatrick # Ireland # Dublin # cooperativework # gatheringinformation getting started! pic.twitter.com/cIjil5l9op";;;# # # # #;"844225229685710849";https://twitter.com/thauscEnglish/status/844225229685710849
hrdesignstudio;2017-03-21 08:55;0;0;"Happy St Patrick day to all! # saintpatricksday # saint # saintpatrick # stpatricksday # patricksday # patrick... http://fb.me/SQjLoyHU";;;# # # # # #;"844110174692524033";https://twitter.com/hrdesignstudio/status/844110174692524033
Esteban_CastroB;2017-03-21 03:42;0;0;"Mode Beer! # SaintPatrick'sDay2017 @Flannery's Irish Geo Pub https://www.instagram.com/p/BR4q38ZDCdX/";;@Flannery;#;"844031345546465280";https://twitter.com/Esteban_CastroB/status/844031345546465280
SwampThing51;2017-03-20 22:53;0;0;"Delaware loves company. # terribletourguide # badaccents # delaware # hoosiers # saintpatrick… https://www.instagram.com/p/BR4Jy2bj645/";;;# # # # #;"843958655741562880";https://twitter.com/SwampThing51/status/843958655741562880
Triplestuddly;2017-03-20 21:56;0;0;""Christ beside me, Christ before me, Christ behind me, Christ within me, Christ beneath me, Christ above me." # SaintPatrick # quote";;;# #;"843944316829646848";https://twitter.com/Triplestuddly/status/843944316829646848
authorbeckymuth;2017-03-20 19:13;0;0;"# SaintPatrick was an # immigrant";;;# #;"843903403440979968";https://twitter.com/authorbeckymuth/status/843903403440979968
c_fan1981;2017-03-20 13:33;1;1;"My new lineup is LIT! # SaintPatrick'sDayPacks pic.twitter.com/STbJ3qj27o";;;#;"843817667710631936";https://twitter.com/c_fan1981/status/843817667710631936
DayanSouza21;2017-03-20 10:52;0;1;"SAINT PATRICK'S DAY !!! # deonten # saintpatrick # saintpatricksday # irish… https://www.instagram.com/p/BR23VUWFimY/";;;# # # #;"843777264789737472";https://twitter.com/DayanSouza21/status/843777264789737472
retweetingyou2;2017-03-20 06:09;0;0;"Get more info about the # SaintPatrick's Day # Promotion at # SlotsMillion here: http://tinyurl.com/h6hlkzc  (link to a # facebook page)";;;# # # #;"843706093071220736";https://twitter.com/retweetingyou2/status/843706093071220736
ljkeith2016;2017-03-20 05:06;1;0;"# Reflections on the real # SaintPatrick and his # Irish # Church http://po.st/ZA1Qg6  via @ po_st # CatholicChurch # Ireland";;@;# # # # # #;"843690247112212480";https://twitter.com/ljkeith2016/status/843690247112212480
magliianne;2017-03-20 01:25;0;0;"With them # saintpatrick # mimas # friendship @Malvadeza Pub https://www.instagram.com/p/BR12aTeAoeS/";;@Malvadeza;# # #;"843634489083527168";https://twitter.com/magliianne/status/843634489083527168
RemnantVoice;2017-03-20 00:00;0;0;"Go # Gaming then read about the # CatholicSaints of the Past...including # SaintPatrick & how his relates to # Joseph.. http://remnantfew.simdif.com pic.twitter.com/7wsunLQNPn";;;# # # #;"843613231717535744";https://twitter.com/RemnantVoice/status/843613231717535744
RustbeltVoice;2017-03-19 23:44;0;0;"# Ω # SaintPatrick from the Letter to the soldiers of Coroticus pic.twitter.com/Scqmpchw0W";;;# #;"843609077343272960";https://twitter.com/RustbeltVoice/status/843609077343272960
thelasource;2017-03-19 23:00;0;0;"EN • # Source1705 • Recipe by Jen dela Luna: bacon and cabbage • http://ow.ly/MICK30a3fvf # saintpatrick # irishrecipe # comfortfoodpic.twitter.com/PncTeAyxGe";;;# # # #;"843598048597098498";https://twitter.com/thelasource/status/843598048597098498
ThierryArseneau;2017-03-19 22:24;0;1;"Guinness for dessert ! # Guiness chocolate cake for # SaintPatrick # foodpornpic.twitter.com/DhYGoYkPp6";;;# # #;"843588911330971649";https://twitter.com/ThierryArseneau/status/843588911330971649
darkcanuck65;2017-03-19 21:08;0;0;"I have fans & they're all drunk. # saintpatrick pic.twitter.com/2qwuvHWHgo";;;#;"843569940049395712";https://twitter.com/darkcanuck65/status/843569940049395712
difrancesco;2017-03-19 20:01;0;0;"Running in green through St. Patrick's parade # Running # SaintPatrick # StPatricksDay # Parade # MTLMomentspic.twitter.com/HwEhVRhZYO – bei Square Phillips";;;# # # # #;"843553093476409344";https://twitter.com/difrancesco/status/843553093476409344
patrickusaf;2017-03-19 16:49;0;1;"# Repost ignaciosg92 with @ repostapp ・・・ # saintpatrick # beer # ireland # irish # pub … https://www.instagram.com/p/BR07bB1AArL/";;@;# # # # # #;"843504768735723522";https://twitter.com/patrickusaf/status/843504768735723522
ShayneBIGCAT;2017-03-19 16:37;0;0;"Can't believe I let St. Pattys day go by without saying this to at least one person. Lol # SaintPatrick # Irish... http://fb.me/46HCKXLth";;;# #;"843501639898218496";https://twitter.com/ShayneBIGCAT/status/843501639898218496
allessgutee;2017-03-19 16:04;0;0;"A beautiful night with these great guys. # saintpatrick # sanpatriciosantafe # sanpatricio… https://www.instagram.com/p/BR02Q9uh84g/";;;# # #;"843493430407843840";https://twitter.com/allessgutee/status/843493430407843840
SphereUnlimited;2017-03-19 14:48;0;0;"# Play # Game then read about the # CatholicSaints of the Past...including # SaintPatrick & how his relates to # Joseph http://remnantfew.simdif.com pic.twitter.com/03SOe8MAoq";;;# # # # #;"843474287600287744";https://twitter.com/SphereUnlimited/status/843474287600287744
ArielLeon2018;2017-03-19 14:27;0;1;"# SentiElCentro carajo!!! Happy # saintpatrick pic.twitter.com/NsfYG6C949";;;# #;"843468917926498305";https://twitter.com/ArielLeon2018/status/843468917926498305
RemnantVoice;2017-03-19 14:26;0;0;"Read the Fascinating # Story of # SaintPatrick to see how his life relates too # Joseph of the # OldTestament! # Irish http://remnantfew.simdif.com pic.twitter.com/2eISa9snG9";;;# # # # #;"843468684769288194";https://twitter.com/RemnantVoice/status/843468684769288194
ArielLeon2018;2017-03-19 13:26;0;0;"# saintpatrick on Fire!!! https://www.instagram.com/p/BR0kLOqB-JG/";;;#;"843453651590905856";https://twitter.com/ArielLeon2018/status/843453651590905856
ArielLeon2018;2017-03-19 13:25;0;0;"# saintpatrick say yes!!! https://www.instagram.com/p/BR0kB2eBEeU/";;;#;"843453330273648640";https://twitter.com/ArielLeon2018/status/843453330273648640
mmejia21;2017-03-19 13:23;0;0;"# SaintPatrick'scathedral # dublinireland # 26th # explore # travelbug @… https://www.instagram.com/p/BR0j3uYA4uhjMnGQXypuWUz8TOW2bnWpP3FvJQ0/ …";;@;# # # # #;"843452986416386048";https://twitter.com/mmejia21/status/843452986416386048
schotziejlk;2017-03-19 10:23;1;0;"Morning tweeps! Last day to celebrate # SAINTPatrick w song & dance til @ TosaCatholic 's Shamrockin Eve on 3-25... …http://wauwatosacatholicschool.schoolauction.net/shamrockineve2017 …";;@;#;"843407668874301440";https://twitter.com/schotziejlk/status/843407668874301440
fabioarcanjotv;2017-03-19 08:24;0;0;"Som da Banda Remake (pop rock) # bragançapaulista # saintpatrick # hipicajaguari # poprock # bandaremake... http://fb.me/SZRiVlGn";;;# # # # #;"843377724303405056";https://twitter.com/fabioarcanjotv/status/843377724303405056
LeonReyesOk;2017-03-19 03:31;0;0;"# SaintPatrick Night # Friends @W Bar https://www.instagram.com/p/BRzgCxaApBS/";;@W;# #;"843303827856068608";https://twitter.com/LeonReyesOk/status/843303827856068608
delpasand88;2017-03-19 03:29;0;0;"Happy # SaintPatrick's day everyone :)";;;#;"843303480207073280";https://twitter.com/delpasand88/status/843303480207073280
welovebroadway;2017-03-19 03:11;0;0;"# saintpatrick in Rosario: getting together to get more beer than yesterday night but under the label "Irish beer party"";;;#;"843298800282357760";https://twitter.com/welovebroadway/status/843298800282357760
TerraSamone;2017-03-19 03:10;1;0;"Savannah showed me and my girls a great time # saintpatrick # day # 2k17";;;# # #;"843298518425124864";https://twitter.com/TerraSamone/status/843298518425124864
twisted_elite;2017-03-19 02:32;2;0;"# saintpatrick # greenisthenewblack Maybe some drinking with my favorite leprechaun!!! Green is the new black!!pic.twitter.com/LreTC5Vxlz";;;# #;"843289140942831617";https://twitter.com/twisted_elite/status/843289140942831617
peacewonk;2017-03-19 02:06;0;0;". @ lovelyprevin on # Periscope: # SaintPatrick'sDay evening # fiddle # tunes to cheer your night away # golivehttps://www.pscp.tv/w/a5yNpTQ1NDU1MjB8MW5BS0VWV3lYdkFHTD9KnLaL4x-CRDvJdA-OP82lq5PauonD66QZi5hTAznq …";;@;# # # # #;"843282529016778752";https://twitter.com/peacewonk/status/843282529016778752
SphereUnlimited;2017-03-19 01:43;0;0;"# Play # Game then read about the # CatholicSaints of the Past...including # SaintPatrick & how his relates to # Joseph http://remnantfew.simdif.com pic.twitter.com/IEtYDHfeOH";;;# # # # #;"843276647273062402";https://twitter.com/SphereUnlimited/status/843276647273062402
FamilyTheater1;2017-03-19 00:50;0;0;"# SaintPatrick, Francis & 'City of Saints' - New Saintly Stories @ stmichaelsabbey @ CharlesKinnane @ Augustine_Insthttp://ow.ly/CmLE30a2f40";;@ @ @;#;"843263264029130752";https://twitter.com/FamilyTheater1/status/843263264029130752
MiEmma00;2017-03-19 00:35;0;0;"St Patrick Festival # party # beer # guinness # saintpatrick # dublin # dublinlife # irland… https://www.instagram.com/p/BRzL53HDoUd/";;;# # # # # # #;"843259544935579648";https://twitter.com/MiEmma00/status/843259544935579648
fedehaurigot;2017-03-19 00:33;0;0;"# SaintPatrick # CervezaVerde @Porter Brew House https://www.instagram.com/p/BRzLpP7FVf3/";;@Porter;# #;"843258976645103616";https://twitter.com/fedehaurigot/status/843258976645103616
LadyStockMarket;2017-03-18 23:44;0;4;"The Daily # CoolNewYorker ...o Irish, ponele. # SaintPatrick # NewYork # Manhattan pic.twitter.com/KaGwU5nZ7d";;;# # # #;"843246644820885504";https://twitter.com/LadyStockMarket/status/843246644820885504
IHeartMorgen;2017-03-18 23:43;0;2;"So, this happened at the #CLT#SaintPatricksDayParade # DarthVader # SaintPatrick # CarolinaGarrison . @ 997TheFox . @ CarolinaGarrisnpic.twitter.com/1uuyF8So2z";;@ @;#CLT #SaintPatricksDayParade # # #;"843246574037864449";https://twitter.com/IHeartMorgen/status/843246574037864449
QslnightclubQue;2017-03-18 23:00;1;0;"regrann from @ djdiorcartel - WHERES OUR # saintpatrick BABYS AT? # TONIGHT it's going down… https://www.instagram.com/p/BRzBF0njRrl/";;@;# #;"843235764569825280";https://twitter.com/QslnightclubQue/status/843235764569825280
House_of_gigs;2017-03-18 22:19;0;0;"Happy Saint Patrick's Day friends! Enjoy your # day or your # workhard to bring money home ;) # saintpatricksday # saintpatrick # gigspic.twitter.com/X8JBGtsgA5";;;# # # # #;"843225428089298946";https://twitter.com/House_of_gigs/status/843225428089298946
DurandLife;2017-03-18 22:11;0;0;"We early flexin # DuRanDLife # DjKid # SaintPatrick's Night.0yea Im still after that Bag.. I… https://www.instagram.com/p/BRwxoBgAQD9/";;;# # #;"843223239476350977";https://twitter.com/DurandLife/status/843223239476350977
FamilyTheater1;2017-03-18 22:00;0;0;"# SaintPatrick, Francis & 'City of Saints' - New Saintly Stories @ stmichaelsabbey @ CharlesKinnane @ Augustine_Inst http://ow.ly/CmLE30a2f40 pic.twitter.com/yjKIzjfokU";;@ @ @;#;"843220520170651654";https://twitter.com/FamilyTheater1/status/843220520170651654
QslnightclubQue;2017-03-18 20:45;0;0;"WHERES OUR # saintpatrick BABYS AT? # TONIGHT it's going down # 9PMTIL2am… https://www.instagram.com/p/BRyxqJhDj4c/";;;# # #;"843201828443557888";https://twitter.com/QslnightclubQue/status/843201828443557888
FamilyTheater1;2017-03-18 20:45;0;0;"# SaintPatrick, Francis & 'City of Saints' - New Saintly Stories @ stmichaelsabbey @ CharlesKinnane @ Augustine_Inst http://ow.ly/CmLE30a2f40 pic.twitter.com/YVsZVtaf0h";;@ @ @;#;"843201613925957632";https://twitter.com/FamilyTheater1/status/843201613925957632
QslnightclubQue;2017-03-18 20:39;0;0;"WHERES OUR # saintpatrick BABYS AT? # TONIGHT it's going down # 9PMTIL2am… https://www.instagram.com/p/BRyw4U8jX2u/";;;# # #;"843200116433543168";https://twitter.com/QslnightclubQue/status/843200116433543168
limpetueuse;2017-03-18 20:29;1;1;"# Vancouver # foodporn # explorebc http://ift.tt/2n1zQjm  Special cookies from @ railtowncafe for their # saintpatrick… pic.twitter.com/JwfJuDcWBG";;@;# # # #;"843197610135601153";https://twitter.com/limpetueuse/status/843197610135601153
VLukachov;2017-03-18 20:13;0;0;"Happy Saint Patrick's Day everyone! # saintpatricksday # saintpatrick # StPatrick";;;# # #;"843193596341878786";https://twitter.com/VLukachov/status/843193596341878786
caiollucass;2017-03-18 19:56;0;0;"Saint Patrick's Day at Cultura Inglesa # friends # party # englishcourse # saintpatrick # green # luck… https://www.instagram.com/p/BRysDhvDLy9/";;;# # # # # #;"843189507906330625";https://twitter.com/caiollucass/status/843189507906330625
FamilyTheater1;2017-03-18 19:45;0;0;"# SaintPatrick, Francis & 'City of Saints' - New Saintly Stories @ stmichaelsabbey @ CharlesKinnane @ Augustine_Inst http://ow.ly/sUKU30a2ffa pic.twitter.com/8T25N9N8yB";;@ @ @;#;"843186513353629697";https://twitter.com/FamilyTheater1/status/843186513353629697
FamilyTheater1;2017-03-18 19:30;0;2;"# SaintPatrick, Francis & 'City of Saints' - New Saintly Stories ... @ stmichaelsabbey @ CharlesKinnane @ Augustine_Inst http://ow.ly/CmLE30a2f40 pic.twitter.com/HPk9b5bTig";;@ @ @;#;"843182865005367298";https://twitter.com/FamilyTheater1/status/843182865005367298
hamel1776;2017-03-18 18:37;0;0;"Alex Jones Wishes Everyone A Happy Saint Patrick's Day https://youtu.be/X6Efxxyi60Q # YouTube # TheAlexJonesChannel # Infowars # SaintPatrick'sDay";;;# # # #;"843169613236047872";https://twitter.com/hamel1776/status/843169613236047872
QslnightclubQue;2017-03-18 18:21;0;0;"WHERES OUR # saintpatrick BABYS AT? # TONIGHT it's going down # 9PMTIL2am… https://www.instagram.com/p/BRyhF3wDv2_/";;;# # #;"843165395066470402";https://twitter.com/QslnightclubQue/status/843165395066470402
bocasmighty;2017-03-18 16:22;0;0;"Saint patrick day shirt # saintpatrick # irish # ireland # panama # bocasdeltoro # panamacity… https://www.instagram.com/p/BRyTdMsA9Jw/";;;# # # # # #;"843135412034027520";https://twitter.com/bocasmighty/status/843135412034027520
Rolozarate;2017-03-18 16:20;0;1;"St. Patrick # resis # saintpatrick # friday # night # beer @CERVELAR https://www.instagram.com/p/BRyTULMhEuJ/";;@CERVELAR;# # # # #;"843135107540033536";https://twitter.com/Rolozarate/status/843135107540033536
trendsonweb;2017-03-18 16:05;0;0;"Move # Over, # St. # Patrick: # St. # Joseph's # Feast # Is # When #... https://goo.gl/xuNx2d # SaintPatrick pic.twitter.com/DKotsMnIDU";;;# # # # # # # # # #;"843131141330780160";https://twitter.com/trendsonweb/status/843131141330780160
CescAngel;2017-03-18 16:03;1;0;"# brotherhood , no one can take away from us # saintpatrick # happy # family # fam # italians… https://www.instagram.com/p/BRyRW1RBSFm/";;;# # # # # #;"843130793471836161";https://twitter.com/CescAngel/status/843130793471836161
PandaCarl78;2017-03-18 16:02;0;0;"# laaurora 1903 edition # cigar for a quiet # botl Saturday of recovery after # saintpatrick. https://www.instagram.com/p/BRyRRuch2aN/";;;# # # #;"843130616677711872";https://twitter.com/PandaCarl78/status/843130616677711872
CrookdAzUnclSam;2017-03-18 15:55;0;0;"The casino suck!! # greektown # detroit # saintpatrick";;;# # #;"843128750049050625";https://twitter.com/CrookdAzUnclSam/status/843128750049050625
Sergey_Globa;2017-03-18 15:50;0;0;"Saint Patrick's Day # SaintPatrick # SaintPatrick'sDay pic.twitter.com/nKjcUX3eXD";;;# #;"843127511391387648";https://twitter.com/Sergey_Globa/status/843127511391387648
virconci;2017-03-18 15:50;0;0;"Wonderful nigth!!!! # saintpatrick # amigos # amazing # regina @PLAYA… https://www.instagram.com/p/BRyP1ACAZWv1zfFEkDUQeOEn3NKprOlVuvzfmM0/ …";;@PLAYA;# # # #;"843127432077021185";https://twitter.com/virconci/status/843127432077021185
VINRECH3D;2017-03-18 15:38;0;2;"Video Belfast in St Patrick's Day by @ VINRECH3D # StPatricksDay # saintpatrick # ireland # vinrech3d https://youtu.be/sbmb7dRCx-M # Belfast";;@;# # # # #;"843124494600429570";https://twitter.com/VINRECH3D/status/843124494600429570
SphereUnlimited;2017-03-18 15:37;0;0;"Read the Fascinating # Story of # SaintPatrick to see how his life relates too # Joseph of the # OldTestament! # Irish http://remnantfew.simdif.com pic.twitter.com/Bc5we4D0sE";;;# # # # #;"843124289758875648";https://twitter.com/SphereUnlimited/status/843124289758875648
VINRECH3D;2017-03-18 15:36;0;2;"Video Belfast in St Patrick's Day by @ VINRECH3D # StPatricksDay # saintpatrick # Belfast # ireland # Guinness # vinrech3d https://youtu.be/sbmb7dRCx-M";;@;# # # # # #;"843124033285750784";https://twitter.com/VINRECH3D/status/843124033285750784
DonaldTrumpGOP;2017-03-18 15:34;4;4;"@ GOP # Fight # Evil! Like Good # SaintPatrick https://en.wikipedia.org/wiki/Saint_Patrick … # Irish Care.pic.twitter.com/9s7ITkJmVe";;@;# # # #;"843123572520468480";https://twitter.com/DonaldTrumpGOP/status/843123572520468480
DANIELMaeva;2017-03-18 15:02;0;0;"# saintpatrick # guiness # bistrotathon # restaurant # etel # morbihan # bretagne @Le bistrot a thon… https://www.instagram.com/p/BRyKTTTAFQr/";;@Le;# # # # # # #;"843115281052504064";https://twitter.com/DANIELMaeva/status/843115281052504064
_travel_buddy_;2017-03-18 15:00;0;0;"Travelbuddy advice you to pursue your St Patrick's weekend at Park Plaza County # Travelbuddy # Saintpatrick # Beer http://ow.ly/LkAE30a1RbC pic.twitter.com/CzAD7M1i2i";;;# # #;"843114847906795520";https://twitter.com/_travel_buddy_/status/843114847906795520
marieluneau;2017-03-18 14:14;0;0;"Saint Patrick yesterday night with Lula band. belgium beers are wonderful ! # saintpatrick… https://www.instagram.com/p/BRyE2n3lXLp/";;;#;"843103306939584512";https://twitter.com/marieluneau/status/843103306939584512
Eilyncita;2017-03-18 14:14;0;0;"Birthday # saintpatrick https://www.instagram.com/p/BRyE1tjjW5aD30b6TMwKiJIvZsm9aycDiwxsa80/ …";;;#;"843103268784037888";https://twitter.com/Eilyncita/status/843103268784037888
Slots_machines;2017-03-18 14:08;0;0;"Get more info about the # SaintPatrick's Day # Promotion at # SlotsMillion here: http://tinyurl.com/h6hlkzc  (link to a # facebook page)";;;# # # #;"843101803671670784";https://twitter.com/Slots_machines/status/843101803671670784
GMONEYBENJAMIN;2017-03-18 13:48;0;0;"# saintpatrick in the flesh!! I had to I wouldn't done my camera phone any justice if I didn't https://www.instagram.com/p/BRyB5KAlc3n/";;;#;"843096793399414785";https://twitter.com/GMONEYBENJAMIN/status/843096793399414785
Jobzy5;2017-03-18 13:09;0;0;"# rennes # saintpatrick # beer @Fox and Friends Pub https://www.instagram.com/p/BRx9YO3hERn/";;@Fox;# # #;"843086860163272704";https://twitter.com/Jobzy5/status/843086860163272704
RennyJackson;2017-03-18 11:59;0;0;"Great gig last night in # Kew, next stop on # SaintPatrick's weekend tour is the Windmill in # Acton. Come on down... http://fb.me/2VV9T4A4E";;;# # #;"843069344888373248";https://twitter.com/RennyJackson/status/843069344888373248
TenSecToLove;2017-03-18 11:46;0;0;"Let's Get Sham-Wrecked # saintpatrick # paddy # ireland # bordeauxmaville # bordeaux # nightlife… https://www.instagram.com/p/BRxz8TOB8Ws/";;;# # # # # #;"843066112455536641";https://twitter.com/TenSecToLove/status/843066112455536641
TinchoPepe;2017-03-18 11:40;0;0;"Ebrios?? Donde?? # Vato's # Loco's # Brotherhood # SaintPatrick'sDay… https://www.instagram.com/p/BRxzQVBlB-2Kli8jQE6O-9sQebkGhwWk-Vu29M0/ …";;;# # # #;"843064609108115456";https://twitter.com/TinchoPepe/status/843064609108115456
mudbloodedM;2017-03-18 11:40;0;0;"Happy # SaintPatrick'sDay";;;#;"843064522105589760";https://twitter.com/mudbloodedM/status/843064522105589760
mpanius;2017-03-18 11:22;0;0;"Happy # saintpatrick day in # moscow https://www.instagram.com/p/BRxxIaFhw42/";;;# #;"843059926461112320";https://twitter.com/mpanius/status/843059926461112320
Taay_Brubs;2017-03-18 11:21;0;1;"Good morning word # saintpatrick # happyday # funny # gliter # thebestschool # inglesmoderno… https://www.instagram.com/p/BRxxGa-hAWL/";;;# # # # # #;"843059865996025857";https://twitter.com/Taay_Brubs/status/843059865996025857
blondemaispasq;2017-03-18 11:17;0;0;"Saint Patrick # singapour # Singapore # saintpatricksday # saintpatrick # party # fete @Molly… https://www.instagram.com/p/BRxwkJQDsiJ/";;@Molly;# # # # # #;"843058685903585281";https://twitter.com/blondemaispasq/status/843058685903585281
read_loop;2017-03-18 10:21;0;1;"Read Loop wishes you a merry St. patrick ! # readloop # saintpatrick # allyoureadislovepic.twitter.com/z6fiM6I8nj";;;# # #;"843044785669783553";https://twitter.com/read_loop/status/843044785669783553
leandroonobre;2017-03-18 09:57;0;0;"Happy Saint Patricks Day # SaintPatricksDay # SaintPatrick # Dublin # Ireland # Irish # Eire… https://www.instagram.com/p/BRxnZYyFBoY/";;;# # # # # #;"843038532851683329";https://twitter.com/leandroonobre/status/843038532851683329
francydemu;2017-03-18 09:40;0;0;"# saintpatrick # saintpatricksday # saintpatrickparade # dublin @Dublin, Ireland https://www.instagram.com/p/BRxld3oDC_d/";;@Dublin;# # # #;"843034279886180352";https://twitter.com/francydemu/status/843034279886180352
DanielleDunkel;2017-03-18 08:40;0;0;"Green beer # greenbeer # green # SaintPatrick # irish # SaintPatricksday @King's Pub Condesa https://www.instagram.com/p/BRxemxih7IH/";;@King;# # # # #;"843019190973808640";https://twitter.com/DanielleDunkel/status/843019190973808640
robUx4;2017-03-18 08:29;0;0;"O'rly? # SaintPatrick https://twitter.com/franceinfo/statuses/843015974639079424 …";;;#;"843016506762055681";https://twitter.com/robUx4/status/843016506762055681
ElektrikSenshi;2017-03-18 08:20;0;0;"Killer headache today.. # saintpatricksday # saintpatrick # beers # toomuchbeers # headache… https://www.instagram.com/p/BRxcUWmADUj/";;;# # # # #;"843014159696564225";https://twitter.com/ElektrikSenshi/status/843014159696564225
leandroonobre;2017-03-18 07:48;0;0;"Happy Saint Patricks Day # SaintPatricksDay # SaintPatrick # Dublin # Ireland # Irish # Eire… https://www.instagram.com/p/BRxYpWhlI8g/";;;# # # # # #;"843006092326174720";https://twitter.com/leandroonobre/status/843006092326174720
leandroonobre;2017-03-18 07:41;0;0;"Happy Saint Patricks Day # SaintPatricksDay # SaintPatrick # Dublin # Ireland # Irish # Eire… https://www.instagram.com/p/BRxX4BSlceh/";;;# # # # # #;"843004395822481408";https://twitter.com/leandroonobre/status/843004395822481408
leandroonobre;2017-03-18 07:32;0;0;"Happy Saint Patricks Day # SaintPatricksDay # SaintPatrick # Dublin # Ireland # Irish # Eire… https://www.instagram.com/p/BRxWzT1lpOu/";;;# # # # # #;"843002034878070784";https://twitter.com/leandroonobre/status/843002034878070784
leandroonobre;2017-03-18 07:30;0;0;"Happy Saint Patricks Day # SaintPatricksDay # SaintPatrick # Dublin # Ireland # Irish # Eire… https://www.instagram.com/p/BRxWn6AF-xx/";;;# # # # # #;"843001642459041792";https://twitter.com/leandroonobre/status/843001642459041792
EraIsMe;2017-03-18 06:53;0;0;"I'm Irish (and Welsh...because # SaintPatrick fucking was) and I celebrated today...by going to bed early. # IHaveACold";;;# #;"842992283167416321";https://twitter.com/EraIsMe/status/842992283167416321
igorojas;2017-03-18 06:51;0;0;"Happy Saint Patrick's day! # getyouririshon # saintpatricksday # saintpatrick # irish # irishsaint… https://www.instagram.com/p/BRxSIJWFfMG/";;;# # # # #;"842991757776375809";https://twitter.com/igorojas/status/842991757776375809
