username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Hardhead18;2018-07-23 07:22;0;0;"Lol.. I’m fucked up. # NotDrunk # JustInGeneral # Lmao";;;# # #;"1021294391904829440";https://twitter.com/Hardhead18/status/1021294391904829440
CachelRolangelo;2018-07-22 08:47;0;0;"Hi my name is Rachel and I had delete my tweet and repost it because I spelled something wrong # notdrunk";;;#;"1020953456805400577";https://twitter.com/CachelRolangelo/status/1020953456805400577
bellaqxo;2018-07-22 06:38;0;4;"sometimes i eat my dessert first just in case someone tries to kill me and i don’t get to my dessert # notdrunk";;;#;"1020921064027828229";https://twitter.com/bellaqxo/status/1020921064027828229
whizhadwine;2018-07-22 05:44;0;0;"This is how tired I was when I got home tonight # notdrunk https://www.instagram.com/p/Blhc0xQBKV2/?utm_source=ig_twitter_share&igshid=g4p19o9a21y5 …";;;#;"1020907475401302016";https://twitter.com/whizhadwine/status/1020907475401302016
Megoodale19;2018-07-22 05:26;0;0;"When your husband's nana calls you to ask if he's drunk I was like "um no he's at work, so he was probably busy and feeling rushed when you called". All the while I was laying in bed naked watching YouTube # husbandandwife # notdrunk";;;# #;"1020902852129157120";https://twitter.com/Megoodale19/status/1020902852129157120
brimilkeee;2018-07-22 03:50;0;1;"(Yes if you must know, we can add 1 more bottle to that nonexistent tally tonight) # notdrunk";;;#;"1020878819660615680";https://twitter.com/brimilkeee/status/1020878819660615680
melissarae30;2018-07-22 02:46;0;0;"Who carries a whole trailer of wieners? # firepittalk # SaturdayNight # friends # notdrunk # nooneneedsthatmanyweiners";;;# # # # #;"1020862499023998977";https://twitter.com/melissarae30/status/1020862499023998977
lindavdham;2018-07-21 13:34;0;4;"How to cure a hangover with yoga... # katertje # notdrunk # noworries # hangoveristakenliterally # heiswaytoocute https://www.instagram.com/p/BlftxyaHq3uudsEEy7QLAvkX3EKk8n_wkNuIoQ0/?utm_source=ig_twitter_share&igshid=1gpriikupwl4e …";;;# # # # #;"1020663283727175680";https://twitter.com/lindavdham/status/1020663283727175680
MeanNathalie;2018-07-21 04:03;0;2;"I am definitely not almost kind of druk and reading poetry quotes because that would be ridiculous so don't even worry about it I guess it's a whiskey night # nope # notdrunk pic.twitter.com/isl1BfQhvO";;;# #;"1020519487643275266";https://twitter.com/MeanNathalie/status/1020519487643275266
ThomOwl;2018-07-20 08:22;0;3;"Big sister imparts some ‘wisdom’. # family # notdrunk pic.twitter.com/Zkq4r8Rsrs";;;# #;"1020222380285800449";https://twitter.com/ThomOwl/status/1020222380285800449
